Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000079519	13	REG_fdr0_spectra/MSV000079519.mgf	13	13	8204	E'Surugamide_A'	22	1.3999999999999998e-20	911.6210000000001	456.81699999999995	288.115	M+2H	2	19.853871964321762	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000079140	135	REG_fdr0_spectra/MSV000079140.mgf	135	135	8162	E'Champacyclin'	24	8.899999999999999e-29	897.605	898.6289999999999	248.861	M+H	1	28.05060999335509	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000078936	133	REG_fdr0_spectra/MSV000078936.mgf	133	133	8162	E'Champacyclin'	20	5.8e-26	897.605	898.6010000000001	157.879	M+H	1	25.23657200643706	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079516	37	REG_fdr0_spectra/MSV000079516.mgf	37	37	8162	E'Champacyclin'	18	1.1999999999999999e-19	897.605	898.612	280.132	M+H	1	18.920818753952375	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079312	6	REG_fdr0_spectra/MSV000079312.mgf	6	6	8162	E'Champacyclin'	12	9.4e-16	897.605	898.6060000000001	466.996	M+H	1	15.0268721464003	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000078557	17	REG_fdr0_spectra/MSV000078557.mgf	17	17	8162	E'Champacyclin'	9	8.1e-12	897.605	898.62	219.049	M+H	1	11.09151498112135	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079517	34	REG_fdr0_spectra/MSV000079517.mgf	34	34	8162	E'Champacyclin'	15	8.500000000000001e-19	897.605	449.809	290.849	M+2H	2	18.07058107428571	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079502	5	REG_fdr0_spectra/MSV000079502.mgf	5	5	8162	E'Champacyclin'	17	2.3e-17	897.605	449.809	279.103	M+2H	2	16.638272163982407	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079516	18	REG_fdr0_spectra/MSV000079516.mgf	18	18	8162	E'Champacyclin'	17	2.5e-17	897.605	449.81	282.164	M+2H	2	16.602059991327963	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079519	49	REG_fdr0_spectra/MSV000079519.mgf	49	49	8162	E'Champacyclin'	18	4.1e-17	897.605	449.81	293.197	M+2H	2	16.387216143280263	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079502	18	REG_fdr0_spectra/MSV000079502.mgf	18	18	8162	E'Champacyclin'	16	5.3000000000000005e-17	897.605	449.81	287.015	M+2H	2	16.27572413039921	combined_db/mol_dir/streptomedb.3015.mol	179	cyclic
MSV000079140	91	REG_fdr0_spectra/MSV000079140.mgf	91	91	8207	E'Surugamide_D'	28	2.3e-33	897.605	898.63	255.294	M+H	1	32.63827216398241	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079140	84	REG_fdr0_spectra/MSV000079140.mgf	84	84	8207	E'Surugamide_D'	30	3.9e-33	897.605	898.6310000000001	253.253	M+H	1	32.408935392973504	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079140	52	REG_fdr0_spectra/MSV000079140.mgf	52	52	8207	E'Surugamide_D'	28	7.199999999999999e-33	897.605	898.6239999999999	249.877	M+H	1	32.14266750356873	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079519	21	REG_fdr0_spectra/MSV000079519.mgf	21	21	8207	E'Surugamide_D'	27	6.8e-32	897.605	898.6110000000001	285.39	M+H	1	31.167491087293765	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079140	146	REG_fdr0_spectra/MSV000079140.mgf	146	146	8207	E'Surugamide_D'	28	1.2e-31	897.605	898.63	245.519	M+H	1	30.920818753952375	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079516	57	REG_fdr0_spectra/MSV000079516.mgf	57	57	8207	E'Surugamide_D'	22	1.6999999999999997e-23	897.605	449.81	284.36400000000003	M+2H	2	22.769551078621728	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079519	8	REG_fdr0_spectra/MSV000079519.mgf	8	8	8207	E'Surugamide_D'	28	2.2e-22	897.605	449.809	278.04200000000003	M+2H	2	21.657577319177793	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079519	41	REG_fdr0_spectra/MSV000079519.mgf	41	41	8207	E'Surugamide_D'	25	1.0000000000000001e-21	897.605	449.809	275.172	M+2H	2	21.0	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079519	66	REG_fdr0_spectra/MSV000079519.mgf	66	66	8207	E'Surugamide_D'	22	1.8e-21	897.605	449.809	285.106	M+2H	2	20.744727494896694	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000079519	29	REG_fdr0_spectra/MSV000079519.mgf	29	29	8207	E'Surugamide_D'	21	3.5e-20	897.605	449.81	285.314	M+2H	2	19.455931955649724	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000078561	0	REG_fdr0_spectra/MSV000078561.mgf	0	0	2143	Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)_Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)	7	4.0999999999999995e-09	583.373	584.365	654.227	M+H	1	8.387216143280265	combined_db/mol_dir/QKQ22-T.mol	456	cyclic
MSV000078625	0	REG_fdr0_spectra/MSV000078625.mgf	0	0	2143	Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)_Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)	7	4.0999999999999995e-09	583.373	584.365	654.227	M+H	1	8.387216143280265	combined_db/mol_dir/QKQ22-T.mol	456	cyclic
MSV000078836	2	REG_fdr0_spectra/MSV000078836.mgf	2	2	2143	Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)_Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)	7	4.0999999999999995e-09	583.373	584.365	654.227	M+H	1	8.387216143280265	combined_db/mol_dir/QKQ22-T.mol	456	cyclic
MSV000078561	1	REG_fdr0_spectra/MSV000078561.mgf	1	1	904	Haliclonamide_B_O-(2-Hydroxy-3-methyl-3-butenyl)	7	7.1e-08	872.443	437.23699999999997	648.874	M+2H	2	7.1487416512809245	combined_db/mol_dir/OOC08-H.mol	295	cyclic
MSV000078625	2	REG_fdr0_spectra/MSV000078625.mgf	2	2	904	Haliclonamide_B_O-(2-Hydroxy-3-methyl-3-butenyl)	7	7.1e-08	872.443	437.23699999999997	648.874	M+2H	2	7.1487416512809245	combined_db/mol_dir/OOC08-H.mol	295	cyclic
MSV000078836	1	REG_fdr0_spectra/MSV000078836.mgf	1	1	904	Haliclonamide_B_O-(2-Hydroxy-3-methyl-3-butenyl)	7	7.1e-08	872.443	437.23699999999997	648.874	M+2H	2	7.1487416512809245	combined_db/mol_dir/OOC08-H.mol	295	cyclic
MSV000079888	16	REG_fdr0_spectra/MSV000079888.mgf	16	16	918	Cyclomarin_A_Cyclomarin_A	12	5.7e-21	1042.61	1043.62	290.855	M+H	1	20.24412514432751	combined_db/mol_dir/GXY08-O.mol	118	cyclic
MSV000078561	2	REG_fdr0_spectra/MSV000078561.mgf	2	2	918	Cyclomarin_A_Cyclomarin_A	8	1.6e-13	1042.61	1043.61	1081.73	M+H	1	12.795880017344075	combined_db/mol_dir/GXY08-O.mol	118	cyclic
MSV000078625	1	REG_fdr0_spectra/MSV000078625.mgf	1	1	918	Cyclomarin_A_Cyclomarin_A	8	1.6e-13	1042.61	1043.61	1081.73	M+H	1	12.795880017344075	combined_db/mol_dir/GXY08-O.mol	118	cyclic
MSV000078836	0	REG_fdr0_spectra/MSV000078836.mgf	0	0	918	Cyclomarin_A_Cyclomarin_A	8	1.6e-13	1042.61	1043.61	1081.73	M+H	1	12.795880017344075	combined_db/mol_dir/GXY08-O.mol	118	cyclic
MSV000078567	0	REG_fdr0_spectra/MSV000078567.mgf	0	0	5449	Ulongapeptin_Ulongapeptin	7	8.4e-08	808.51	405.264	376.80400000000003	M+2H	2	7.075720713938118	combined_db/mol_dir/NGB65-C.mol	969	cyclic
MSV000078567	1	REG_fdr0_spectra/MSV000078567.mgf	1	1	5195	Daptomycin,_BAN,_INN,_USAN_Daptomycin,_BAN,_INN,_USAN	19	2.5e-16	1619.71	810.867	194.528	M+2H	2	15.602059991327963	combined_db/mol_dir/JMZ61-M.mol	103	b-cyclic
MSV000078567	2	REG_fdr0_spectra/MSV000078567.mgf	2	2	5195	Daptomycin,_BAN,_INN,_USAN_Daptomycin,_BAN,_INN,_USAN	12	4.7999999999999996e-11	1619.71	810.862	193.128	M+2H	2	10.318758762624412	combined_db/mol_dir/JMZ61-M.mol	103	b-cyclic
MSV000078937	141	REG_fdr0_spectra/MSV000078937.mgf	141	141	9229	Aurantin_II	16	3.7e-23	1254.63	1255.65	190.62	M+H	1	22.431798275933005	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078688	10	REG_fdr0_spectra/MSV000078688.mgf	10	10	9229	Aurantin_II	14	5.2e-23	1254.63	1255.65	197.71599999999998	M+H	1	22.2839966563652	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078787	66	REG_fdr0_spectra/MSV000078787.mgf	66	66	9229	Aurantin_II	14	5.2e-23	1254.63	1255.65	197.71599999999998	M+H	1	22.2839966563652	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078688	63	REG_fdr0_spectra/MSV000078688.mgf	63	63	9229	Aurantin_II	15	3e-22	1254.63	1255.64	198.68200000000002	M+H	1	21.522878745280337	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078787	100	REG_fdr0_spectra/MSV000078787.mgf	100	100	9229	Aurantin_II	15	3e-22	1254.63	1255.64	198.68200000000002	M+H	1	21.522878745280337	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078567	4	REG_fdr0_spectra/MSV000078567.mgf	4	4	9229	Aurantin_II	7	2.1e-08	1254.63	628.3290000000001	381.233	M+2H	2	7.6777807052660805	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000079581	13	REG_fdr0_spectra/MSV000079581.mgf	13	13	5122	Cyclosporin,_9CI_Cyclosporin_C	32	2.9999999999999996e-37	1217.84	1218.84	434.05	M+H	1	36.52287874528034	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079581	11	REG_fdr0_spectra/MSV000079581.mgf	11	11	5122	Cyclosporin,_9CI_Cyclosporin_C	34	8.8e-37	1217.84	1218.84	427.639	M+H	1	36.055517327849834	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079098	234	REG_fdr0_spectra/MSV000079098.mgf	234	234	5122	Cyclosporin,_9CI_Cyclosporin_C	29	1.6e-36	1217.84	1218.84	391.216	M+H	1	35.795880017344075	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079581	45	REG_fdr0_spectra/MSV000079581.mgf	45	45	5122	Cyclosporin,_9CI_Cyclosporin_C	36	7.799999999999999e-36	1217.84	1218.84	433.811	M+H	1	35.10790539730952	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000078567	5	REG_fdr0_spectra/MSV000078567.mgf	5	5	5122	Cyclosporin,_9CI_Cyclosporin_C	28	2.5e-34	1217.84	1218.85	467.86800000000005	M+H	1	33.60205999132796	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079581	10	REG_fdr0_spectra/MSV000079581.mgf	10	10	5122	Cyclosporin,_9CI_Cyclosporin_C	36	1.4000000000000001e-33	1217.84	609.924	432.949	M+2H	2	32.85387196432176	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079568	48	REG_fdr0_spectra/MSV000079568.mgf	48	48	5122	Cyclosporin,_9CI_Cyclosporin_C	21	3.7000000000000004e-26	1217.84	609.925	457.055	M+2H	2	25.431798275933005	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079651	2	REG_fdr0_spectra/MSV000079651.mgf	2	2	5122	Cyclosporin,_9CI_Cyclosporin_C	27	6.3e-26	1217.84	609.9259999999999	440.624	M+2H	2	25.200659450546418	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079651	8	REG_fdr0_spectra/MSV000079651.mgf	8	8	5122	Cyclosporin,_9CI_Cyclosporin_C	27	1.4000000000000002e-25	1217.84	609.925	438.282	M+2H	2	24.853871964321762	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000079581	39	REG_fdr0_spectra/MSV000079581.mgf	39	39	5122	Cyclosporin,_9CI_Cyclosporin_C	29	3e-25	1217.84	609.925	428.435	M+2H	2	24.522878745280337	combined_db/mol_dir/BDR60-C.mol	11	cyclic
MSV000080050	28	REG_fdr0_spectra/MSV000080050.mgf	28	28	9314	Bacitracin_F;_Bacitracin-X	22	7.7e-28	1418.7	710.357	385.676	M+2H	2	27.113509274827518	combined_db/mol_dir/antimarin2012_24106.mol	53	b-cyclic
MSV000079778	0	REG_fdr0_spectra/MSV000079778.mgf	0	0	9314	Bacitracin_F;_Bacitracin-X	18	2.4e-24	1418.7	710.3580000000001	386.77099999999996	M+2H	2	23.619788758288394	combined_db/mol_dir/antimarin2012_24106.mol	53	b-cyclic
MSV000079777	28	REG_fdr0_spectra/MSV000079777.mgf	28	28	9314	Bacitracin_F;_Bacitracin-X	19	2.1e-23	1418.7	710.3580000000001	212.987	M+2H	2	22.67778070526608	combined_db/mol_dir/antimarin2012_24106.mol	53	b-cyclic
MSV000079814	0	REG_fdr0_spectra/MSV000079814.mgf	0	0	9314	Bacitracin_F;_Bacitracin-X	14	8.5e-21	1418.7	710.36	277.32099999999997	M+2H	2	20.07058107428571	combined_db/mol_dir/antimarin2012_24106.mol	53	b-cyclic
MSV000079778	2	REG_fdr0_spectra/MSV000079778.mgf	2	2	9314	Bacitracin_F;_Bacitracin-X	17	3.3e-20	1418.7	710.357	386.675	M+2H	2	19.481486060122112	combined_db/mol_dir/antimarin2012_24106.mol	53	b-cyclic
MSV000078688	3	REG_fdr0_spectra/MSV000078688.mgf	3	3	7922	bacitracin_structure_0	18	5.8999999999999995e-21	1421.75	711.883	131.648	M+2H	2	20.229147988357855	combined_db/mol_dir/mibig_92.mol	53	b-cyclic
MSV000078787	37	REG_fdr0_spectra/MSV000078787.mgf	37	37	7922	bacitracin_structure_0	18	5.8999999999999995e-21	1421.75	711.883	131.648	M+2H	2	20.229147988357855	combined_db/mol_dir/mibig_92.mol	53	b-cyclic
MSV000080031	1	REG_fdr0_spectra/MSV000080031.mgf	1	1	7922	bacitracin_structure_0	17	3.1e-18	1421.75	711.883	216.21099999999998	M+2H	2	17.50863830616573	combined_db/mol_dir/mibig_92.mol	53	b-cyclic
MSV000080031	2	REG_fdr0_spectra/MSV000080031.mgf	2	2	7922	bacitracin_structure_0	15	3.3e-16	1421.75	711.882	213.37099999999998	M+2H	2	15.481486060122112	combined_db/mol_dir/mibig_92.mol	53	b-cyclic
MSV000078567	14	REG_fdr0_spectra/MSV000078567.mgf	14	14	7922	bacitracin_structure_0	16	1.2e-15	1421.75	711.8789999999999	174.608	M+2H	2	14.920818753952375	combined_db/mol_dir/mibig_92.mol	53	b-cyclic
MSV000078567	15	REG_fdr0_spectra/MSV000078567.mgf	15	15	9355	Bacitracin_B3	15	3.2e-15	1407.73	704.87	174.713	M+2H	2	14.494850021680094	combined_db/mol_dir/antimarin2012_37240.mol	53	b-cyclic
MSV000080031	8	REG_fdr0_spectra/MSV000080031.mgf	8	8	9355	Bacitracin_B3	11	1.4e-11	1407.73	704.8739999999999	209.203	M+2H	2	10.853871964321762	combined_db/mol_dir/antimarin2012_37240.mol	53	b-cyclic
MSV000080031	6	REG_fdr0_spectra/MSV000080031.mgf	6	6	9244	Bacitracin_B1	12	1.8000000000000002e-13	1407.73	704.8739999999999	207.801	M+2H	2	12.744727494896694	combined_db/mol_dir/antimarin2012_37238.mol	53	b-cyclic
MSV000078567	17	REG_fdr0_spectra/MSV000078567.mgf	17	17	9244	Bacitracin_B1	13	5.9999999999999995e-12	1407.73	704.87	173.31099999999998	M+2H	2	11.221848749616356	combined_db/mol_dir/antimarin2012_37238.mol	53	b-cyclic
MSV000080030	1	REG_fdr0_spectra/MSV000080030.mgf	1	1	9300	Bacitracin_H3	14	1.7e-15	1404.69	703.347	258.42	M+2H	2	14.769551078621726	combined_db/mol_dir/antimarin2012_37246.mol	53	b-cyclic
MSV000078567	19	REG_fdr0_spectra/MSV000078567.mgf	19	19	9300	Bacitracin_H3	8	2.4e-09	1404.69	703.347	184.567	M+2H	2	8.619788758288394	combined_db/mol_dir/antimarin2012_37246.mol	53	b-cyclic
MSV000078567	20	REG_fdr0_spectra/MSV000078567.mgf	20	20	9324	Bacitracin_D2	8	1e-08	1393.72	697.862	173.416	M+2H	2	8.0	combined_db/mol_dir/antimarin2012_37236.mol	53	b-cyclic
MSV000079098	93	REG_fdr0_spectra/MSV000079098.mgf	93	93	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	31	1.8e-43	1201.84	1202.83	460.595	M+H	1	42.74472749489669	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	149	REG_fdr0_spectra/MSV000079098.mgf	149	149	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	33	8e-41	1201.84	1202.85	477.2	M+H	1	40.096910013008056	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	107	REG_fdr0_spectra/MSV000079098.mgf	107	107	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	26	1.1e-39	1201.84	1202.86	405.764	M+H	1	38.95860731484178	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	55	REG_fdr0_spectra/MSV000079098.mgf	55	55	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	36	2.2999999999999998e-39	1201.84	1202.84	454.413	M+H	1	38.63827216398241	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	279	REG_fdr0_spectra/MSV000079098.mgf	279	279	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	37	8.099999999999999e-39	1201.84	1202.84	335.871	M+H	1	38.09151498112135	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	277	REG_fdr0_spectra/MSV000079098.mgf	277	277	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	39	1.3999999999999997e-38	1201.84	601.929	441.82099999999997	M+2H	2	37.85387196432176	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079777	4	REG_fdr0_spectra/MSV000079777.mgf	4	4	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	40	2.7999999999999995e-34	1201.84	601.931	676.571	M+2H	2	33.55284196865778	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	83	REG_fdr0_spectra/MSV000079098.mgf	83	83	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	35	1.7e-32	1201.84	601.924	457.574	M+2H	2	31.769551078621728	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	102	REG_fdr0_spectra/MSV000079098.mgf	102	102	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	36	8.099999999999999e-32	1201.84	601.929	415.26599999999996	M+2H	2	31.09151498112135	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000079098	159	REG_fdr0_spectra/MSV000079098.mgf	159	159	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	37	2.8999999999999996e-31	1201.84	601.9259999999999	500.379	M+2H	2	30.537602002101043	combined_db/mol_dir/GYO29-E.mol	11	cyclic
MSV000078710	14	REG_fdr0_spectra/MSV000078710.mgf	14	14	5271	Cyclosporin,_9CI_N*-De-Me	9	1.1000000000000001e-10	1201.84	1202.85	329.26	M+H	1	9.958607314841775	combined_db/mol_dir/BDR62-E.mol	11	cyclic
MSV000078567	31	REG_fdr0_spectra/MSV000078567.mgf	31	31	5271	Cyclosporin,_9CI_N*-De-Me	21	2.8999999999999996e-14	1201.84	601.933	502.727	M+2H	2	13.537602002101044	combined_db/mol_dir/BDR62-E.mol	11	cyclic
MSV000078710	12	REG_fdr0_spectra/MSV000078710.mgf	12	12	5271	Cyclosporin,_9CI_N*-De-Me	16	1.1e-13	1201.84	601.925	425.93	M+2H	2	12.958607314841775	combined_db/mol_dir/BDR62-E.mol	11	cyclic
MSV000078710	15	REG_fdr0_spectra/MSV000078710.mgf	15	15	5271	Cyclosporin,_9CI_N*-De-Me	9	6.4e-08	1201.84	601.923	428.85	M+2H	2	7.1938200260161125	combined_db/mol_dir/BDR62-E.mol	11	cyclic
MSV000078577	0	REG_fdr0_spectra/MSV000078577.mgf	0	0	8893	Stenothricin_component_III	8	1.6e-11	1159.62	1160.63	3192.91	M+H	1	10.795880017344075	combined_db/mol_dir/antimarin2012_27140.mol	225	b-cyclic
MSV000078577	1	REG_fdr0_spectra/MSV000078577.mgf	1	1	8893	Stenothricin_component_III	11	1.8e-11	1159.62	580.818	3182.02	M+2H	2	10.744727494896694	combined_db/mol_dir/antimarin2012_27140.mol	225	b-cyclic
MSV000078577	2	REG_fdr0_spectra/MSV000078577.mgf	2	2	8119	E'stenothricin'	9	5.4e-09	1131.58	566.8009999999999	2845.07	M+2H	2	8.267606240177031	combined_db/mol_dir/streptomedb.2604.mol	225	b-cyclic
MSV000078577	3	REG_fdr0_spectra/MSV000078577.mgf	3	3	5627	Antibiotic_A_21978C_Antibiotic_A_21978C1	9	6.4e-08	1633.73	817.87	2949.68	M+2H	2	7.1938200260161125	combined_db/mol_dir/CLH67-A.mol	103	b-cyclic
MSV000078584	0	REG_fdr0_spectra/MSV000078584.mgf	0	0	2706	PF_1171A_PF_1171A	8	5.2999999999999995e-18	654.41	655.408	910.95	M+H	1	17.27572413039921	combined_db/mol_dir/QQO28-F.mol	278	cyclic
MSV000079772	0	REG_fdr0_spectra/MSV000079772.mgf	0	0	2706	PF_1171A_PF_1171A	7	1.1000000000000001e-08	654.41	655.405	225.78900000000002	M+H	1	7.958607314841775	combined_db/mol_dir/QQO28-F.mol	278	cyclic
MSV000078584	1	REG_fdr0_spectra/MSV000078584.mgf	1	1	5620	Tyrocidine_Tyrocidine_C	13	7.099999999999999e-18	1347.68	674.842	715.221	M+2H	2	17.148741651280925	combined_db/mol_dir/BCN67-I.mol	58	cyclic
MSV000078584	2	REG_fdr0_spectra/MSV000078584.mgf	2	2	5468	Tyrocidine_Tyrocidine_B	12	4.9e-13	1308.67	655.337	735.325	M+2H	2	12.309803919971486	combined_db/mol_dir/BCN65-G.mol	58	cyclic
MSV000078584	4	REG_fdr0_spectra/MSV000078584.mgf	4	4	5468	Tyrocidine_Tyrocidine_B	9	2e-10	1308.67	655.3380000000001	732.75	M+2H	2	9.698970004336019	combined_db/mol_dir/BCN65-G.mol	58	cyclic
MSV000078584	3	REG_fdr0_spectra/MSV000078584.mgf	3	3	5332	Tyrocidine_Tyrocidine_A	9	7.6e-11	1269.65	635.831	761.612	M+2H	2	10.119186407719209	combined_db/mol_dir/BCN63-E.mol	58	cyclic
MSV000078584	5	REG_fdr0_spectra/MSV000078584.mgf	5	5	7198	Tyrocidine_Tyrocidine_B1	7	2.7e-08	1322.68	662.345	731.207	M+2H	2	7.568636235841013	combined_db/mol_dir/MWQ89-G.mol	58	cyclic
MSV000078584	7	REG_fdr0_spectra/MSV000078584.mgf	7	7	7198	Tyrocidine_Tyrocidine_B1	7	9.199999999999999e-08	1322.68	662.3439999999999	730.278	M+2H	2	7.036212172654444	combined_db/mol_dir/MWQ89-G.mol	58	cyclic
MSV000078992	0	REG_fdr0_spectra/MSV000078992.mgf	0	0	7074	Tyrocidine_Tyrocidine_C1	8	6.5e-08	1361.69	681.8610000000001	199.743	M+2H	2	7.187086643357144	combined_db/mol_dir/MWQ87-E.mol	58	cyclic
MSV000078584	6	REG_fdr0_spectra/MSV000078584.mgf	6	6	7074	Tyrocidine_Tyrocidine_C1	7	8.800000000000001e-08	1361.69	681.8510000000001	713.993	M+2H	2	7.055517327849832	combined_db/mol_dir/MWQ87-E.mol	58	cyclic
MSV000078598	0	REG_fdr0_spectra/MSV000078598.mgf	0	0	4832	Kahalalide_F_N-Deacyl,_N-(4S-methylhexanoyl)	11	1.5e-15	1476.93	739.477	363.41	M+2H	2	14.823908740944319	combined_db/mol_dir/PZB56-Z.mol	280	b-cyclic
MSV000078598	1	REG_fdr0_spectra/MSV000078598.mgf	1	1	4832	Kahalalide_F_N-Deacyl,_N-(4S-methylhexanoyl)	10	1.1e-11	1476.93	739.4780000000001	365.38699999999994	M+2H	2	10.958607314841775	combined_db/mol_dir/PZB56-Z.mol	280	b-cyclic
MSV000078598	2	REG_fdr0_spectra/MSV000078598.mgf	2	2	4832	Kahalalide_F_N-Deacyl,_N-(4S-methylhexanoyl)	9	2.9e-10	1476.93	739.4780000000001	364.292	M+2H	2	9.537602002101044	combined_db/mol_dir/PZB56-Z.mol	280	b-cyclic
MSV000078598	3	REG_fdr0_spectra/MSV000078598.mgf	3	3	1351	Destruxins_5'-Hydroxy,_NVal-de-Me	7	4.5999999999999996e-11	595.3580000000001	596.349	430.106	M+H	1	10.337242168318426	combined_db/mol_dir/NBS13-J.mol	17	cyclic
MSV000078603	166	REG_fdr0_spectra/MSV000078603.mgf	166	166	6923	Microcystin_3-D-Aspartic_acid,_7-(N-methyl-L-serine)_analogue	10	1.6e-09	1041.56	521.779	216.983	M+2H	2	8.795880017344075	combined_db/mol_dir/MVO85-L.mol	5	cyclic
MSV000078603	346	REG_fdr0_spectra/MSV000078603.mgf	346	346	8431	versicoloritide_A	8	7.6e-10	559.279	560.268	197.077	M+H	1	9.119186407719209	combined_db/mol_dir/antimarin2012_22810.mol	191	cyclic
MSV000078606	26	REG_fdr0_spectra/MSV000078606.mgf	26	26	7200	SNA_60-367_SNA_60-367-6	30	1.6999999999999998e-47	1476.81	739.4119999999999	177.17	M+2H	2	46.769551078621724	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000079450	237	REG_fdr0_spectra/MSV000079450.mgf	237	237	7200	SNA_60-367_SNA_60-367-6	29	3.3e-44	1476.81	739.419	197.692	M+2H	2	43.481486060122116	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000078606	7	REG_fdr0_spectra/MSV000078606.mgf	7	7	7200	SNA_60-367_SNA_60-367-6	29	7e-41	1476.81	739.415	175.644	M+2H	2	40.15490195998574	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000079054	78	REG_fdr0_spectra/MSV000079054.mgf	78	78	7200	SNA_60-367_SNA_60-367-6	33	9.099999999999999e-38	1476.81	739.4110000000001	177.61900000000003	M+2H	2	37.04095860767891	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000079450	793	REG_fdr0_spectra/MSV000079450.mgf	793	793	7200	SNA_60-367_SNA_60-367-6	24	1.1999999999999999e-32	1476.81	739.414	193.988	M+2H	2	31.920818753952375	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000078606	81	REG_fdr0_spectra/MSV000078606.mgf	81	81	1128	SNA_60-367_SNA_60-367-2	29	3.5e-35	1462.8	732.41	173.14	M+2H	2	34.455931955649724	combined_db/mol_dir/HLF10-X.mol	61	b-cyclic
